timestamp,macModule,rssi
2022-09-23 13:54:34.307,A8032A31204E,-80
2022-09-23 13:51:52.430,A8032A31204E,-76
2022-09-23 13:54:51.849,A8032A31204E,-78
2022-09-23 13:51:42.606,A8032A31204E,-72
2022-09-23 13:55:01.558,A8032A31204E,-78
2022-09-23 13:55:11.193,A8032A31204E,-79
2022-09-23 13:51:32.904,A8032A31204E,-74
2022-09-23 13:55:28.823,A8032A31204E,-72
2022-09-23 13:47:49.683,A8032A31204E,-77
2022-09-23 14:01:02.243,A8032A31204E,-80
2022-09-23 14:01:04.212,A8032A31204E,-72
2022-09-23 13:44:32.732,A8032A31204E,-77
2022-09-23 14:05:17.412,A8032A31204E,-76
2022-09-23 14:05:32.993,A8032A31204E,-66
2022-09-23 14:05:42.673,A8032A31204E,-69
2022-09-23 14:05:50.485,A8032A31204E,-77
2022-09-23 13:43:59.558,A8032A31204E,-76
2022-09-23 14:05:56.351,A8032A31204E,-77
2022-09-23 14:06:15.824,A8032A31204E,-80
2022-09-23 13:43:49.763,A8032A31204E,-79
2022-09-23 13:43:37.990,A8032A31204E,-72
2022-09-23 14:06:31.476,A8032A31204E,-78
2022-09-23 14:06:37.301,A8032A31204E,-77
2022-09-23 13:43:28.235,A8032A31204E,-76
2022-09-23 13:28:10.106,A8032A31204E,-75
2022-09-23 14:07:25.958,A8032A31204E,-80
2022-09-23 13:43:02.936,A8032A31204E,-79
2022-09-23 13:42:51.253,A8032A31204E,-75
2022-09-23 13:42:43.484,A8032A31204E,-77
2022-09-23 13:42:14.266,A8032A31204E,-79
2022-09-23 13:41:46.887,A8032A31204E,-80
2022-09-23 13:41:31.163,A8032A31204E,-76
2022-09-23 14:04:59.906,A8032A31204E,-80
2022-09-23 13:44:52.198,A8032A31204E,-78
2022-09-23 13:44:54.133,A8032A31204E,-78
2022-09-23 14:04:24.892,A8032A31204E,-80
2022-09-23 13:47:41.868,A8032A31204E,-76
2022-09-23 13:47:28.240,A8032A31204E,-79
2022-09-23 14:01:23.662,A8032A31204E,-74
2022-09-23 13:47:18.506,A8032A31204E,-76
2022-09-23 14:01:27.506,A8032A31204E,-79
2022-09-23 14:01:52.943,A8032A31204E,-75
2022-09-23 14:02:00.747,A8032A31204E,-80
2022-09-23 14:02:10.423,A8032A31204E,-73
2022-09-23 13:46:57.107,A8032A31204E,-75
2022-09-23 14:02:22.214,A8032A31204E,-78
2022-09-23 13:40:46.132,A8032A31204E,-80
2022-09-23 14:02:24.174,A8032A31204E,-77
2022-09-23 14:02:43.604,A8032A31204E,-76
2022-09-23 13:46:41.556,A8032A31204E,-80
2022-09-23 14:02:53.390,A8032A31204E,-73
2022-09-23 13:46:33.772,A8032A31204E,-78
2022-09-23 14:03:12.823,A8032A31204E,-77
2022-09-23 14:03:14.753,A8032A31204E,-73
2022-09-23 13:45:37.032,A8032A31204E,-80
2022-09-23 13:45:21.475,A8032A31204E,-80
2022-09-23 13:45:03.950,A8032A31204E,-78
