timestamp,macModule,rssi
2022-11-18 14:52:09.897,C45BBE39870E,-79
2022-11-18 14:52:00.125,C45BBE39870E,-79
2022-11-18 14:51:52.379,C45BBE39870E,-74
2022-11-18 14:51:42.638,C45BBE39870E,-73
2022-11-18 14:51:30.991,C45BBE39870E,-72
2022-11-18 14:51:23.282,C45BBE39870E,-70
2022-11-18 14:51:13.483,C45BBE39870E,-74
2022-11-18 14:51:01.873,C45BBE39870E,-74
2022-11-18 14:50:52.259,C45BBE39870E,-74
2022-11-18 14:50:40.524,C45BBE39870E,-72
2022-11-18 14:50:26.846,C45BBE39870E,-74
2022-11-18 14:50:23.065,C45BBE39870E,-73
2022-11-18 14:50:13.333,C45BBE39870E,-78
2022-11-18 14:50:03.563,C45BBE39870E,-75
2022-11-18 14:49:51.896,C45BBE39870E,-76
2022-11-18 14:49:40.166,C45BBE39870E,-71
2022-11-18 14:49:32.176,C45BBE39870E,-72
2022-11-18 14:49:22.679,C45BBE39870E,-77
2022-11-18 14:49:12.856,C45BBE39870E,-76
2022-11-18 14:49:03.013,C45BBE39870E,-76
2022-11-18 14:48:52.812,C45BBE39870E,-76
2022-11-18 14:48:40.699,C45BBE39870E,-76
2022-11-18 14:48:32.594,C45BBE39870E,-77
2022-11-18 14:48:20.867,C45BBE39870E,-76
2022-11-18 14:48:13.030,C45BBE39870E,-78
2022-11-18 14:48:03.201,C45BBE39870E,-77
2022-11-18 14:47:51.556,C45BBE39870E,-75
2022-11-18 14:47:41.850,C45BBE39870E,-79
2022-11-18 14:47:30.056,C45BBE39870E,-77
2022-11-18 14:47:22.236,C45BBE39870E,-78
2022-11-18 14:47:12.490,C45BBE39870E,-76
2022-11-18 14:47:02.780,C45BBE39870E,-75
2022-11-18 14:46:51.113,C45BBE39870E,-76
2022-11-18 14:46:43.370,C45BBE39870E,-76
2022-11-18 14:46:31.738,C45BBE39870E,-78
2022-11-18 14:46:20.076,C45BBE39870E,-75
2022-11-18 14:46:12.332,C45BBE39870E,-73
2022-11-18 14:46:00.673,C45BBE39870E,-74
2022-11-18 14:45:52.827,C45BBE39870E,-75
2022-11-18 14:45:43.093,C45BBE39870E,-73
2022-11-18 14:45:33.302,C45BBE39870E,-74
2022-11-18 14:45:23.593,C45BBE39870E,-78
2022-11-18 14:45:08.054,C45BBE39870E,-71
2022-11-18 14:45:00.288,C45BBE39870E,-70
2022-11-18 14:44:52.499,C45BBE39870E,-78
2022-11-18 14:44:38.667,C45BBE39870E,-79
2022-11-18 14:44:32.811,C45BBE39870E,-76
2022-11-18 14:44:22.076,C45BBE39870E,-75
2022-11-18 14:44:12.375,C45BBE39870E,-77
2022-11-18 14:44:00.722,C45BBE39870E,-76
2022-11-18 14:43:52.751,C45BBE39870E,-75
2022-11-18 14:43:42.815,C45BBE39870E,-74
2022-11-18 14:43:33.081,C45BBE39870E,-80
2022-11-18 14:43:23.428,C45BBE39870E,-76
2022-11-18 14:43:11.695,C45BBE39870E,-75
2022-11-18 14:43:01.999,C45BBE39870E,-76
2022-11-18 14:42:50.284,C45BBE39870E,-73
2022-11-18 14:42:42.484,C45BBE39870E,-75
2022-11-18 14:42:30.840,C45BBE39870E,-75
2022-11-18 14:42:21.161,C45BBE39870E,-75
2022-11-18 14:42:13.327,C45BBE39870E,-79
2022-11-18 14:41:57.686,C45BBE39870E,-77
2022-11-18 14:41:51.818,C45BBE39870E,-76
2022-11-18 14:41:43.468,C45BBE39870E,-78
2022-11-18 14:41:31.370,C45BBE39870E,-77
2022-11-18 14:41:23.709,C45BBE39870E,-78
2022-11-18 14:41:12.019,C45BBE39870E,-79
2022-11-18 14:40:59.913,C45BBE39870E,-75
2022-11-18 14:40:52.407,C45BBE39870E,-75
2022-11-18 14:40:40.550,C45BBE39870E,-75
2022-11-18 14:40:32.680,C45BBE39870E,-77
2022-11-18 14:40:22.890,C45BBE39870E,-77
2022-11-18 14:40:13.233,C45BBE39870E,-79
2022-11-18 14:40:03.518,C45BBE39870E,-77
2022-11-18 14:39:51.720,C45BBE39870E,-78
2022-11-18 14:39:41.940,C45BBE39870E,-76
2022-11-18 14:39:32.284,C45BBE39870E,-75
2022-11-18 14:39:22.333,C45BBE39870E,-77
2022-11-18 14:39:12.577,C45BBE39870E,-76
2022-11-18 14:39:02.863,C45BBE39870E,-76
2022-11-18 14:38:53.065,C45BBE39870E,-75
2022-11-18 14:38:41.459,C45BBE39870E,-76
2022-11-18 14:38:31.744,C45BBE39870E,-76
2022-11-18 14:38:21.981,C45BBE39870E,-76
2022-11-18 14:38:12.289,C45BBE39870E,-80
2022-11-18 14:38:02.543,C45BBE39870E,-73
2022-11-18 14:37:52.779,C45BBE39870E,-77
2022-11-18 14:37:43.099,C45BBE39870E,-72
2022-11-18 14:37:33.376,C45BBE39870E,-73
2022-11-18 14:37:21.693,C45BBE39870E,-76
2022-11-18 14:37:12.025,C45BBE39870E,-75
2022-11-18 14:37:02.310,C45BBE39870E,-75
2022-11-18 14:36:50.728,C45BBE39870E,-77
2022-11-18 14:36:42.937,C45BBE39870E,-76
2022-11-18 14:36:33.142,C45BBE39870E,-77
2022-11-18 14:36:23.551,C45BBE39870E,-77
2022-11-18 14:36:13.569,C45BBE39870E,-77
2022-11-18 14:36:01.662,C45BBE39870E,-77
2022-11-18 14:35:53.814,C45BBE39870E,-76
2022-11-18 14:35:41.981,C45BBE39870E,-79
2022-11-18 14:35:28.006,C45BBE39870E,-76
2022-11-18 14:35:22.359,C45BBE39870E,-77
2022-11-18 14:35:04.892,C45BBE39870E,-78
2022-11-18 14:34:53.108,C45BBE39870E,-79
2022-11-18 14:34:43.362,C45BBE39870E,-77
2022-11-18 14:34:27.874,C45BBE39870E,-77
2022-11-18 14:34:14.306,C45BBE39870E,-80
2022-11-18 14:34:06.530,C45BBE39870E,-80
2022-11-18 14:31:31.753,C45BBE39870E,-80
2022-11-18 14:31:16.316,C45BBE39870E,-78
2022-11-18 14:31:12.280,C45BBE39870E,-78
2022-11-18 14:31:02.517,C45BBE39870E,-79
2022-11-18 14:30:50.515,C45BBE39870E,-77
2022-11-18 14:30:42.734,C45BBE39870E,-77
2022-11-18 14:30:31.172,C45BBE39870E,-77
2022-11-18 14:30:19.461,C45BBE39870E,-79
2022-11-18 14:29:53.049,C45BBE39870E,-80
2022-11-18 14:29:33.377,C45BBE39870E,-80
2022-11-18 14:29:23.604,C45BBE39870E,-75
2022-11-18 14:29:06.371,C45BBE39870E,-78
2022-11-18 14:28:40.457,C45BBE39870E,-77
2022-11-18 14:28:30.753,C45BBE39870E,-76
2022-11-18 14:28:17.093,C45BBE39870E,-76
2022-11-18 14:28:13.257,C45BBE39870E,-76
2022-11-18 14:28:01.537,C45BBE39870E,-77
2022-11-18 14:27:46.070,C45BBE39870E,-76
2022-11-18 14:27:38.231,C45BBE39870E,-80
2022-11-18 14:27:32.367,C45BBE39870E,-80
2022-11-18 14:26:47.517,C45BBE39870E,-76
2022-11-18 14:26:39.724,C45BBE39870E,-75
2022-11-18 14:26:18.655,C45BBE39870E,-77
2022-11-18 14:26:04.617,C45BBE39870E,-76
2022-11-18 14:25:31.492,C45BBE39870E,-77
2022-11-18 14:25:19.856,C45BBE39870E,-77
2022-11-18 14:24:37.042,C45BBE39870E,-76
2022-11-18 14:24:33.124,C45BBE39870E,-80
2022-11-18 14:24:17.575,C45BBE39870E,-80
2022-11-18 14:24:09.842,C45BBE39870E,-80
2022-11-18 14:24:02.112,C45BBE39870E,-79
2022-11-18 14:23:52.380,C45BBE39870E,-76
2022-11-18 14:23:40.708,C45BBE39870E,-79
2022-11-18 14:23:25.228,C45BBE39870E,-75
2022-11-18 14:23:15.532,C45BBE39870E,-80
2022-11-18 14:23:13.634,C45BBE39870E,-75
2022-11-18 14:23:01.904,C45BBE39870E,-80
2022-11-18 14:22:50.124,C45BBE39870E,-76
2022-11-18 14:22:41.926,C45BBE39870E,-76
2022-11-18 14:22:31.890,C45BBE39870E,-80
2022-11-18 14:22:20.271,C45BBE39870E,-79
2022-11-18 14:21:45.125,C45BBE39870E,-78
2022-11-18 14:21:29.535,C45BBE39870E,-77
2022-11-18 14:21:21.758,C45BBE39870E,-77
2022-11-18 14:21:12.082,C45BBE39870E,-78
2022-11-18 14:19:33.787,C45BBE39870E,-77
2022-11-18 14:19:22.163,C45BBE39870E,-77
2022-11-18 14:19:08.579,C45BBE39870E,-78
2022-11-18 14:18:55.017,C45BBE39870E,-79
2022-11-18 14:18:47.291,C45BBE39870E,-80
2022-11-18 14:18:20.049,C45BBE39870E,-79
2022-11-18 14:18:04.433,C45BBE39870E,-60
2022-11-18 14:18:04.354,C45BBE39F4D6,-77
2022-11-18 14:18:02.527,C45BBE39870E,-63
2022-11-18 14:17:52.968,C45BBE39870E,-69
2022-11-18 14:17:46.833,C45BBE39F4D6,-80
2022-11-18 14:17:41.127,C45BBE39870E,-68
2022-11-18 14:17:33.290,C45BBE39870E,-74
2022-11-18 14:17:33.122,C45BBE39F4D6,-74
2022-11-18 14:17:25.349,A8032A311FAA,-76
2022-11-18 14:17:23.439,C45BBE39F4D6,-55
2022-11-18 14:17:21.665,C45BBE39870E,-68
2022-11-18 14:17:19.486,A8032A311FAA,-79
2022-11-18 14:17:13.544,C45BBE39F4D6,-74
2022-11-18 14:17:09.460,A8032A311FAA,-70
2022-11-18 14:17:07.940,C45BBE39870E,-80
2022-11-18 14:17:01.697,A8032A311FAA,-80
2022-11-18 14:16:58.776,C45BBE39F9AE,-74
2022-11-18 14:16:52.951,C45BBE39F9AE,-68
2022-11-18 14:16:48.204,A8032A31204E,-76
2022-11-18 14:16:42.543,A8032A31204E,-64
2022-11-18 14:16:32.841,A8032A31204E,-68
2022-11-18 14:16:11.585,C45BBE37B346,-78
2022-11-18 14:16:09.239,C45BBE39F56A,-76
2022-11-18 14:16:00.117,C45BBE37B346,-66
2022-11-18 14:15:59.494,C45BBE386952,-77
2022-11-18 14:15:59.417,C45BBE39F56A,-80
2022-11-18 14:15:52.513,C45BBE37B346,-69
2022-11-18 14:15:51.723,C45BBE386952,-75
2022-11-18 14:15:51.644,C45BBE39F56A,-70
2022-11-18 14:15:42.958,C45BBE37B346,-66
2022-11-18 14:15:42.675,C45BBE386952,-78
2022-11-18 14:15:37.911,C45BBE39F56A,-72
2022-11-18 14:15:33.077,C45BBE37B346,-68
2022-11-18 14:15:32.097,C45BBE39F56A,-73
2022-11-18 14:15:23.600,C45BBE37B346,-64
2022-11-18 14:15:20.442,C45BBE39F56A,-74
2022-11-18 14:15:12.612,C45BBE39F56A,-78
2022-11-18 14:15:12.107,C45BBE37B346,-67
2022-11-18 14:15:10.741,C45BBE386952,-79
2022-11-18 14:15:02.979,C45BBE386952,-78
2022-11-18 14:15:02.900,C45BBE39F56A,-76
2022-11-18 14:15:02.572,C45BBE37B346,-75
2022-11-18 14:14:53.023,C45BBE37B346,-65
2022-11-18 14:14:51.215,C45BBE39F56A,-77
2022-11-18 14:14:43.566,C45BBE39F56A,-78
2022-11-18 14:14:43.263,C45BBE37B346,-64
2022-11-18 14:14:33.551,C45BBE37B346,-63
2022-11-18 14:14:33.438,C45BBE39F56A,-76
2022-11-18 14:14:23.516,C45BBE39F56A,-76
2022-11-18 14:14:22.085,C45BBE37B346,-64
2022-11-18 14:14:12.509,C45BBE37B346,-65
2022-11-18 14:14:11.728,C45BBE39F56A,-74
2022-11-18 14:14:02.983,C45BBE37B346,-68
2022-11-18 14:14:01.958,C45BBE39F56A,-75
2022-11-18 14:13:53.432,C45BBE37B346,-70
2022-11-18 14:13:50.294,C45BBE39F56A,-77
2022-11-18 14:13:43.188,C45BBE386952,-78
2022-11-18 14:13:42.481,C45BBE39F56A,-73
2022-11-18 14:13:41.928,C45BBE37B346,-70
2022-11-18 14:13:33.460,C45BBE386952,-80
2022-11-18 14:13:32.779,C45BBE39F56A,-69
2022-11-18 14:13:32.216,C45BBE37B346,-79
2022-11-18 14:13:23.030,C45BBE39F56A,-71
2022-11-18 14:13:22.633,C45BBE37B346,-74
2022-11-18 14:13:21.811,C45BBE386952,-79
2022-11-18 14:13:12.057,C45BBE386952,-72
2022-11-18 14:13:11.277,C45BBE39F56A,-76
2022-11-18 14:13:09.309,C45BBE37B346,-77
2022-11-18 14:13:03.547,C45BBE37B346,-75
2022-11-18 14:13:02.351,C45BBE386952,-79
2022-11-18 14:13:01.563,C45BBE39F56A,-79
2022-11-18 14:12:52.604,C45BBE386952,-75
2022-11-18 14:12:52.109,C45BBE37B346,-80
2022-11-18 14:12:49.877,C45BBE39F56A,-73
2022-11-18 14:12:42.873,C45BBE386952,-77
2022-11-18 14:12:42.556,C45BBE37B346,-76
2022-11-18 14:12:42.114,C45BBE39F56A,-73
2022-11-18 14:12:33.150,C45BBE386952,-76
2022-11-18 14:12:33.061,C45BBE37B346,-70
2022-11-18 14:12:32.364,C45BBE39F56A,-80
2022-11-18 14:12:23.494,C45BBE37B346,-73
2022-11-18 14:12:22.664,C45BBE39F56A,-73
2022-11-18 14:12:21.523,C45BBE386952,-75
2022-11-18 14:12:12.815,C45BBE39F56A,-73
2022-11-18 14:12:12.110,C45BBE37B346,-72
2022-11-18 14:12:11.752,C45BBE386952,-76
2022-11-18 14:12:03.060,C45BBE39F56A,-75
2022-11-18 14:12:02.523,C45BBE37B346,-78
2022-11-18 14:12:02.018,C45BBE386952,-76
2022-11-18 14:11:53.362,C45BBE39F56A,-71
2022-11-18 14:11:52.916,C45BBE37B346,-76
2022-11-18 14:11:46.496,C45BBE386952,-76
2022-11-18 14:11:43.588,C45BBE39F56A,-77
2022-11-18 14:11:43.379,C45BBE37B346,-77
2022-11-18 14:11:40.670,C45BBE386952,-76
2022-11-18 14:11:32.880,C45BBE386952,-75
2022-11-18 14:11:31.978,C45BBE39F56A,-74
2022-11-18 14:11:30.019,C45BBE37B346,-77
2022-11-18 14:11:18.497,C45BBE37B346,-71
2022-11-18 14:11:16.382,C45BBE39F56A,-70
2022-11-18 14:11:12.821,C45BBE37B346,-79
2022-11-18 14:11:12.514,C45BBE39F56A,-78
2022-11-18 14:11:03.344,C45BBE37B346,-67
2022-11-18 14:11:02.787,C45BBE39F56A,-73
2022-11-18 14:10:53.062,C45BBE39F56A,-73
2022-11-18 14:10:52.894,C45BBE37B346,-66
2022-11-18 14:10:43.319,C45BBE39F56A,-73
2022-11-18 14:10:43.257,C45BBE37B346,-67
2022-11-18 14:10:42.282,C45BBE386952,-79
2022-11-18 14:10:33.568,C45BBE39F56A,-75
2022-11-18 14:10:31.760,C45BBE37B346,-67
2022-11-18 14:10:28.639,C45BBE386952,-79
2022-11-18 14:10:21.910,C45BBE39F56A,-73
2022-11-18 14:10:20.257,C45BBE37B346,-67
2022-11-18 14:10:15.014,C45BBE386952,-80
2022-11-18 14:10:12.555,C45BBE37B346,-66
2022-11-18 14:10:12.171,C45BBE39F56A,-74
2022-11-18 14:10:03.054,C45BBE37B346,-67
2022-11-18 14:10:02.441,C45BBE39F56A,-74
2022-11-18 14:09:53.471,C45BBE37B346,-66
2022-11-18 14:09:52.692,C45BBE39F56A,-74
2022-11-18 14:09:42.992,C45BBE39F56A,-78
2022-11-18 14:09:41.993,C45BBE37B346,-66
2022-11-18 14:09:39.983,C45BBE386952,-77
2022-11-18 14:09:33.209,C45BBE39F56A,-69
2022-11-18 14:09:32.203,C45BBE386952,-79
2022-11-18 14:09:30.486,C45BBE37B346,-65
2022-11-18 14:09:23.423,C45BBE39F56A,-74
2022-11-18 14:09:22.845,C45BBE37B346,-65
2022-11-18 14:09:22.476,C45BBE386952,-80
2022-11-18 14:09:13.261,C45BBE37B346,-65
2022-11-18 14:09:12.750,C45BBE386952,-78
2022-11-18 14:09:11.770,C45BBE39F56A,-74
2022-11-18 14:09:03.045,C45BBE386952,-80
2022-11-18 14:09:02.001,C45BBE39F56A,-72
2022-11-18 14:09:01.720,C45BBE37B346,-80
2022-11-18 14:08:53.321,C45BBE386952,-80
2022-11-18 14:08:52.223,C45BBE39F56A,-72
2022-11-18 14:08:52.151,C45BBE37B346,-80
2022-11-18 14:08:42.534,C45BBE37B346,-64
2022-11-18 14:08:42.433,C45BBE39F56A,-72
2022-11-18 14:08:41.652,C45BBE386952,-79
2022-11-18 14:08:32.754,C45BBE39F56A,-73
2022-11-18 14:08:31.923,C45BBE386952,-80
2022-11-18 14:08:31.055,C45BBE37B346,-65
2022-11-18 14:08:23.381,C45BBE37B346,-66
2022-11-18 14:08:20.976,C45BBE39F56A,-73
2022-11-18 14:08:20.255,C45BBE386952,-79
2022-11-18 14:07:26.544,C45BBE39F56A,-80
2022-11-18 14:07:23.936,C45BBE37B346,-79
2022-11-18 14:07:21.882,C45BBE37B346,-79
2022-11-18 14:07:03.800,C45BBE37B346,-75
2022-11-18 14:06:57.122,C45BBE37B346,-78
2022-11-18 14:06:49.995,C45BBE37B346,-78
2022-11-18 14:06:49.515,C45BBE39F56A,-75
2022-11-18 14:06:38.613,C45BBE37B346,-78
2022-11-18 14:06:35.792,C45BBE39F56A,-75
2022-11-18 14:06:30.964,C45BBE37B346,-79
2022-11-18 14:06:23.276,C45BBE37B346,-77
2022-11-18 14:06:22.241,C45BBE39F56A,-70
2022-11-18 14:06:12.475,C45BBE39F56A,-79
2022-11-18 14:06:11.792,C45BBE37B346,-76
2022-11-18 14:06:02.210,C45BBE37B346,-80
2022-11-18 14:05:52.575,C45BBE37B346,-80
2022-11-18 14:05:39.242,C45BBE37B346,-75
2022-11-18 14:05:38.883,C45BBE386952,-77
2022-11-18 14:05:37.487,C45BBE39F56A,-75
2022-11-18 14:05:33.461,C45BBE37B346,-75
2022-11-18 14:05:31.766,C45BBE39F56A,-74
2022-11-18 14:05:22.096,C45BBE39F56A,-76
2022-11-18 14:05:22.028,C45BBE37B346,-74
2022-11-18 14:05:12.567,C45BBE37B346,-72
2022-11-18 14:05:12.149,C45BBE39F56A,-75
2022-11-18 14:05:11.431,C45BBE386952,-80
2022-11-18 14:05:02.544,C45BBE39F56A,-77
2022-11-18 14:05:01.700,C45BBE386952,-80
2022-11-18 14:05:00.908,C45BBE37B346,-68
2022-11-18 14:04:53.275,C45BBE37B346,-80
2022-11-18 14:04:50.038,C45BBE386952,-80
2022-11-18 14:04:40.320,C45BBE386952,-69
2022-11-18 14:04:39.794,C45BBE37B346,-70
2022-11-18 14:04:38.156,C45BBE39F56A,-72
2022-11-18 14:04:30.271,C45BBE37B346,-78
2022-11-18 14:04:28.511,C45BBE39F56A,-78
2022-11-18 14:04:22.660,C45BBE39F56A,-73
2022-11-18 14:04:22.520,C45BBE37B346,-75
2022-11-18 14:04:15.023,C45BBE386952,-73
2022-11-18 14:04:13.103,C45BBE386952,-73
2022-11-18 14:04:12.867,C45BBE39F56A,-68
2022-11-18 14:04:10.759,C45BBE37B346,-66
2022-11-18 14:04:03.109,C45BBE37B346,-77
2022-11-18 14:04:01.249,C45BBE39F56A,-69
2022-11-18 14:03:59.515,C45BBE386952,-78
2022-11-18 14:03:28.577,C45BBE37B346,-79
2022-11-18 14:03:20.966,C45BBE37B346,-80
2022-11-18 14:03:20.376,C45BBE39F56A,-76
2022-11-18 14:03:20.225,C45BBE386952,-78
2022-11-18 14:03:13.225,C45BBE37B346,-66
2022-11-18 14:03:10.652,C45BBE39F56A,-75
2022-11-18 14:03:08.747,C45BBE386952,-72
2022-11-18 14:03:02.836,C45BBE39F56A,-69
2022-11-18 14:03:02.706,C45BBE386952,-77
2022-11-18 14:03:01.703,C45BBE37B346,-75
2022-11-18 14:02:53.104,C45BBE39F56A,-75
2022-11-18 14:02:52.992,C45BBE386952,-80
2022-11-18 14:02:52.147,C45BBE37B346,-65
2022-11-18 14:02:43.510,C45BBE39F56A,-75
2022-11-18 14:02:43.267,C45BBE386952,-77
2022-11-18 14:02:42.590,C45BBE37B346,-78
2022-11-18 14:02:32.931,C45BBE37B346,-69
2022-11-18 14:02:31.849,C45BBE39F56A,-65
2022-11-18 14:02:31.589,C45BBE386952,-70
2022-11-18 14:02:23.254,C45BBE37B346,-75
2022-11-18 14:02:22.115,C45BBE39F56A,-75
2022-11-18 14:02:21.922,C45BBE386952,-70
2022-11-18 14:02:12.285,C45BBE39F56A,-66
2022-11-18 14:02:12.210,C45BBE386952,-70
2022-11-18 14:02:11.812,C45BBE37B346,-79
2022-11-18 14:02:02.244,C45BBE386952,-70
2022-11-18 14:02:02.110,C45BBE37B346,-70
2022-11-18 14:02:01.979,C45BBE39F56A,-69
2022-11-18 14:01:54.259,C45BBE39F56A,-72
2022-11-18 14:01:54.198,C45BBE386952,-72
2022-11-18 14:01:53.773,C45BBE37B346,-66
2022-11-18 14:01:42.751,C45BBE386952,-78
2022-11-18 14:01:42.694,C45BBE37B346,-77
2022-11-18 14:01:42.694,C45BBE39F56A,-79
2022-11-18 14:01:41.944,C45BBE39F56A,-78
2022-11-18 14:01:41.944,C45BBE39F56A,-78
2022-11-18 14:01:41.944,C45BBE39F56A,-78
2022-11-18 14:01:41.944,C45BBE39F56A,-78
2022-11-18 14:01:40.728,C45BBE37B346,-69
2022-11-18 14:01:40.728,C45BBE37B346,-69
2022-11-18 14:01:40.728,C45BBE37B346,-69
2022-11-18 14:01:40.728,C45BBE37B346,-69
2022-11-18 14:01:40.319,C45BBE39F56A,-70
2022-11-18 14:01:35.161,C45BBE37B346,-70
2022-11-18 14:01:31.588,C45BBE386952,-75
2022-11-18 14:01:31.588,C45BBE386952,-75
2022-11-18 14:01:31.588,C45BBE386952,-75
2022-11-18 14:01:31.588,C45BBE386952,-75
2022-11-18 14:01:31.588,C45BBE386952,-75
2022-11-18 14:00:56.421,C45BBE39F56A,-69
2022-11-18 14:00:54.355,C45BBE386952,-71
2022-11-18 14:00:54.087,C45BBE37B346,-66
2022-11-18 14:00:31.949,C45BBE37B346,-61
2022-11-18 14:00:31.949,C45BBE39F56A,-67
2022-11-18 14:00:25.435,C45BBE386952,-77
2022-11-18 14:00:25.435,C45BBE386952,-77
2022-11-18 14:00:24.307,C45BBE37B346,-66
2022-11-18 14:00:24.307,C45BBE39F56A,-77
2022-11-18 14:00:14.697,C45BBE386952,-80
2022-11-18 14:00:12.992,C45BBE37B346,-62
2022-11-18 14:00:02.278,C45BBE37B346,-63
2022-11-18 13:59:57.117,C45BBE386952,-78
2022-11-18 13:59:56.148,C45BBE39F56A,-70
2022-11-18 13:59:53.239,C45BBE386952,-79
2022-11-18 13:59:52.589,C45BBE37B346,-71
2022-11-18 13:59:52.244,C45BBE39F56A,-66
2022-11-18 13:59:43.504,C45BBE386952,-73
2022-11-18 13:59:42.980,C45BBE37B346,-67
2022-11-18 13:59:42.543,C45BBE39F56A,-69
2022-11-18 13:59:33.352,C45BBE37B346,-69
2022-11-18 13:59:32.739,C45BBE39F56A,-69
2022-11-18 13:59:31.888,C45BBE386952,-68
2022-11-18 13:59:23.134,C45BBE39F56A,-78
2022-11-18 13:59:21.826,C45BBE37B346,-68
2022-11-18 13:59:20.370,C45BBE386952,-74
2022-11-18 13:59:13.434,C45BBE39F56A,-69
2022-11-18 13:59:12.312,C45BBE37B346,-62
