macModule,rssi,Position
C45BBE386952_65m,-76,
C45BBE384CD2_89m,-67,
C45BBE39F56A_56m,-80,
C45BBE386362_80m,-62,
C45BBE386952_65m,-76,
C45BBE386362_80m,-55,
C45BBE386362_80m,-55,
C45BBE386362_80m,-53,
C45BBE386362_80m,-56,
C45BBE386362_80m,-62,
C45BBE386362_80m,-62,
C45BBE386362_80m,-70,
C45BBE384CD2_89m,-80,
C45BBE386362_80m,-70,
C45BBE384CD2_89m,-80,
C45BBE39F56A_56m,-71,
C45BBE386362_80m,-75,
C45BBE384CD2_89m,-73,
C45BBE39F56A_56m,-80,
C45BBE384CD2_89m,-77,
C45BBE386952_65m,-78,
C45BBE386362_80m,-76,
C45BBE386952_65m,-78,
C45BBE39F56A_56m,-79,
C45BBE384CD2_89m,-79,
C45BBE386362_80m,-71,
C45BBE39F56A_56m,-80,
C45BBE384CD2_89m,-74,
C45BBE386362_80m,-73,
C45BBE39F56A_56m,-79,
C45BBE384CD2_89m,-77,
C45BBE386362_80m,-76,
C45BBE39F56A_56m,-79,
C45BBE386362_80m,-75,
C45BBE384CD2_89m,-78,
C45BBE39F56A_56m,-77,
C45BBE384CD2_89m,-80,
C45BBE386362_80m,-75,
C45BBE386952_65m,-79,
C45BBE39F56A_56m,-73,
C45BBE384CD2_89m,-80,
C45BBE386362_80m,-73,
C45BBE386952_65m,-76,
C45BBE384CD2_89m,-73,
C45BBE386362_80m,-78,
C45BBE39F56A_56m,-71,
C45BBE39F56A_56m,-80,
C45BBE386362_80m,-69,
C45BBE384CD2_89m,-72,
C45BBE386362_80m,-71,
C45BBE384CD2_89m,-73,
C45BBE39F56A_56m,-79,
C45BBE384CD2_89m,-73,
C45BBE39F56A_56m,-79,
C45BBE386362_80m,-70,
C45BBE39F56A_56m,-76,
C45BBE386362_80m,-71,
C45BBE384CD2_89m,-74,
C45BBE39F56A_56m,-80,
C45BBE386362_80m,-78,
C45BBE384CD2_89m,-75,
C45BBE386952_65m,-77,
C45BBE384CD2_89m,-73,
C45BBE386362_80m,-53,
C45BBE386362_80m,-47,
C45BBE386362_80m,-58,
C45BBE386362_80m,-52,
C45BBE386362_80m,-59,
C45BBE386362_80m,-64,
C45BBE386362_80m,-54,
C45BBE384CD2_89m,-79,
C45BBE386362_80m,-70,
C45BBE384CD2_89m,-80,
C45BBE386362_80m,-63,
C45BBE384CD2_89m,-75,
C45BBE386362_80m,-71,
C45BBE386362_80m,-73,
C45BBE386362_80m,-80,
C45BBE386952_65m,-78,
C45BBE39F56A_56m,-63,
C45BBE384CD2_89m,-76,
C45BBE39F56A_56m,-75,
C45BBE384CD2_89m,-74,
C45BBE386362_80m,-76,
C45BBE386952_65m,-77,
C45BBE384CD2_89m,-68,
C45BBE386952_65m,-67,
C45BBE39F56A_56m,-69,
C45BBE386362_80m,-70,
C45BBE386952_65m,-73,
C45BBE386362_80m,-72,
C45BBE39F56A_56m,-75,
C45BBE384CD2_89m,-68,
C45BBE386952_65m,-71,
C45BBE386362_80m,-68,
C45BBE39F56A_56m,-65,
C45BBE384CD2_89m,-67,
C45BBE37B346_52m,-79,
C45BBE384CD2_89m,-73,
C45BBE386362_80m,-74,
C45BBE39F56A_56m,-67,
C45BBE386952_65m,-76,
C45BBE386952_65m,-80,
C45BBE386362_80m,-72,
C45BBE39F56A_56m,-78,
C45BBE384CD2_89m,-65,
C45BBE39F56A_56m,-69,
C45BBE384CD2_89m,-65,
C45BBE386952_65m,-70,
C45BBE386362_80m,-78,
C45BBE39F56A_56m,-72,
C45BBE384CD2_89m,-68,
C45BBE386362_80m,-78,
C45BBE386952_65m,-77,
C45BBE384CD2_89m,-71,
C45BBE386362_80m,-71,
C45BBE39F56A_56m,-75,
C45BBE386952_65m,-79,
C45BBE384CD2_89m,-68,
C45BBE39F56A_56m,-69,
C45BBE386952_65m,-79,
C45BBE386362_80m,-75,
C45BBE386362_80m,-77,
C45BBE384CD2_89m,-74,
C45BBE39F56A_56m,-76,
C45BBE386952_65m,-79,
C45BBE386362_80m,-78,
C45BBE384CD2_89m,-78,
C45BBE39F56A_56m,-76,
C45BBE386362_80m,-76,
C45BBE384CD2_89m,-73,
C45BBE39F56A_56m,-77,
C45BBE384CD2_89m,-77,
C45BBE39F56A_56m,-79,
C45BBE384CD2_89m,-61,
C45BBE386952_65m,-78,
C45BBE384CD2_89m,-78,
C45BBE39F56A_56m,-78,
C45BBE386362_80m,-79,
C45BBE384CD2_89m,-67,
C45BBE386362_80m,-79,
C45BBE386952_65m,-79,
C45BBE384CD2_89m,-80,
C45BBE386362_80m,-80,
C45BBE386952_65m,-79,
C45BBE39F56A_56m,-76,
C45BBE384CD2_89m,-62,
C45BBE39F56A_56m,-74,
C45BBE384CD2_89m,-62,
C45BBE386362_80m,-73,
C45BBE386952_65m,-80,
C45BBE386362_80m,-80,
C45BBE384CD2_89m,-75,
C45BBE39F56A_56m,-77,
C45BBE39F56A_56m,-76,
C45BBE39F56A_56m,-78,
C45BBE384CD2_89m,-77,
C45BBE386362_80m,-76,
C45BBE39F56A_56m,-75,
C45BBE384CD2_89m,-72,
C45BBE386952_65m,-79,
C45BBE39F56A_56m,-73,
C45BBE384CD2_89m,-71,
C45BBE386952_65m,-80,
C45BBE386362_80m,-77,
C45BBE39F56A_56m,-76,
C45BBE384CD2_89m,-76,
C45BBE386952_65m,-79,
C45BBE386362_80m,-77,
C45BBE39F56A_56m,-76,
C45BBE384CD2_89m,-72,
C45BBE386952_65m,-80,
C45BBE386362_80m,-79,
C45BBE386952_65m,-80,
C45BBE386362_80m,-78,
C45BBE384CD2_89m,-77,
C45BBE39F56A_56m,-77,
C45BBE386362_80m,-77,
C45BBE386952_65m,-80,
C45BBE39F56A_56m,-80,
C45BBE384CD2_89m,-65,
C45BBE39F56A_56m,-76,
C45BBE384CD2_89m,-67,
C45BBE39F56A_56m,-78,
C45BBE384CD2_89m,-64,
C45BBE39F56A_56m,-77,
C45BBE384CD2_89m,-66,
C45BBE39F56A_56m,-75,
C45BBE384CD2_89m,-65,
C45BBE386952_65m,-79,
C45BBE39F56A_56m,-71,
C45BBE384CD2_89m,-59,
C45BBE386362_80m,-80,
C45BBE386952_65m,-79,
C45BBE39F56A_56m,-74,
C45BBE384CD2_89m,-62,
C45BBE386952_65m,-78,
C45BBE39F56A_56m,-74,
C45BBE384CD2_89m,-68,
C45BBE384CD2_89m,-70,
C45BBE384CD2_89m,-63,
C45BBE386362_80m,-77,
C45BBE384CD2_89m,-65,
C45BBE386362_80m,-78,
C45BBE384CD2_89m,-65,
C45BBE39F56A_56m,-79,
C45BBE39F56A_56m,-80,
C45BBE384CD2_89m,-63,
C45BBE39F56A_56m,-75,
C45BBE386952_65m,-79,
C45BBE384CD2_89m,-57,
C45BBE384CD2_89m,-54,
C45BBE384CD2_89m,-57,
C45BBE384CD2_89m,-57,
C45BBE384CD2_89m,-61,
C45BBE384CD2_89m,-59,
C45BBE384CD2_89m,-55,
C45BBE386952_65m,-79,
C45BBE39F56A_56m,-77,
C45BBE384CD2_89m,-60,
C45BBE386952_65m,-71,
C45BBE39F56A_56m,-72,
C45BBE386362_80m,-80,
C45BBE39F56A_56m,-70,
C45BBE384CD2_89m,-59,
C45BBE386952_65m,-72,
C45BBE384CD2_89m,-60,
C45BBE386952_65m,-71,
C45BBE386362_80m,-80,
C45BBE39F56A_56m,-72,
C45BBE384CD2_89m,-61,
C45BBE386952_65m,-71,
C45BBE386362_80m,-80,
C45BBE39F56A_56m,-69,
C45BBE386952_65m,-79,
C45BBE386362_80m,-70,
C45BBE384CD2_89m,-60,
C45BBE39F56A_56m,-63,
C45BBE386952_65m,-65,
C45BBE386362_80m,-73,
C45BBE384CD2_89m,-61,
C45BBE39F56A_56m,-75,
C45BBE386952_65m,-68,
C45BBE384CD2_89m,-71,
C45BBE39F56A_56m,-68,
C45BBE386362_80m,-78,
C45BBE37B346_52m,-80,
C45BBE39F56A_56m,-67,
C45BBE384CD2_89m,-80,
C45BBE386952_65m,-65,
C45BBE37B346_52m,-71,
C45BBE386952_65m,-58,
C45BBE39F56A_56m,-66,
C45BBE37B346_52m,-68,
C45BBE386952_65m,-72,
C45BBE39F56A_56m,-69,
C45BBE37B346_52m,-69,
C45BBE386952_65m,-71,
C45BBE39F56A_56m,-69,
C45BBE386952_65m,-78,
C45BBE39F56A_56m,-77,
C45BBE37B346_52m,-77,
C45BBE39F56A_56m,-72,
C45BBE37B346_52m,-66,
C45BBE386952_65m,-69,
C45BBE39F56A_56m,-68,
C45BBE37B346_52m,-65,
C45BBE386952_65m,-70,
C45BBE39F56A_56m,-68,
C45BBE37B346_52m,-67,
C45BBE386952_65m,-70,
C45BBE37B346_52m,-67,
C45BBE39F56A_56m,-73,
C45BBE386952_65m,-72,
C45BBE39F56A_56m,-80,
C45BBE386952_65m,-73,
C45BBE37B346_52m,-66,
C45BBE386952_65m,-71,
C45BBE37B346_52m,-71,
C45BBE39F56A_56m,-76,
C45BBE37B346_52m,-76,
C45BBE39F56A_56m,-72,
C45BBE386952_65m,-78,
C45BBE37B346_52m,-74,
C45BBE386952_65m,-74,
C45BBE39F56A_56m,-70,
C45BBE37B346_52m,-75,
C45BBE39F56A_56m,-75,
C45BBE386952_65m,-75,
C45BBE39F56A_56m,-74,
C45BBE386952_65m,-74,
C45BBE37B346_52m,-77,
C45BBE386952_65m,-74,
C45BBE39F56A_56m,-72,
C45BBE37B346_52m,-78,
C45BBE39F56A_56m,-74,
C45BBE37B346_52m,-76,
C45BBE386952_65m,-73,
C45BBE386952_65m,-76,
C45BBE39F56A_56m,-79,
C45BBE37B346_52m,-62,
C45BBE39F56A_56m,-71,
C45BBE37B346_52m,-60,
C45BBE386952_65m,-80,
C45BBE386952_65m,-77,
C45BBE37B346_52m,-64,
C45BBE39F56A_56m,-79,
C45BBE386952_65m,-78,
C45BBE37B346_52m,-65,
C45BBE39F56A_56m,-71,
C45BBE39F56A_56m,-71,
C45BBE386952_65m,-75,
C45BBE37B346_52m,-67,
C45BBE386952_65m,-80,
C45BBE37B346_52m,-67,
C45BBE39F56A_56m,-68,
C45BBE386952_65m,-78,
C45BBE37B346_52m,-66,
C45BBE39F56A_56m,-66,
C45BBE37B346_52m,-68,
C45BBE39F56A_56m,-73,
C45BBE386952_65m,-76,
C45BBE37B346_52m,-68,
C45BBE386952_65m,-77,
C45BBE39F56A_56m,-75,
C45BBE386952_65m,-77,
C45BBE39F56A_56m,-75,
C45BBE37B346_52m,-68,
C45BBE386952_65m,-76,
C45BBE39F56A_56m,-71,
C45BBE37B346_52m,-67,
C45BBE386952_65m,-76,
C45BBE39F56A_56m,-72,
C45BBE37B346_52m,-67,
C45BBE386952_65m,-76,
C45BBE39F56A_56m,-69,
C45BBE37B346_52m,-68,
C45BBE39F56A_56m,-68,
C45BBE37B346_52m,-63,
C45BBE386952_65m,-77,
C45BBE39F56A_56m,-72,
C45BBE37B346_52m,-68,
C45BBE386952_65m,-75,
C45BBE39F56A_56m,-72,
C45BBE37B346_52m,-70,
C45BBE386952_65m,-78,
C45BBE386952_65m,-76,
C45BBE37B346_52m,-70,
C45BBE39F56A_56m,-71,
C45BBE386952_65m,-77,
C45BBE37B346_52m,-71,
C45BBE39F56A_56m,-72,
C45BBE386952_65m,-75,
C45BBE37B346_52m,-70,
C45BBE39F56A_56m,-69,
C45BBE37B346_52m,-68,
C45BBE39F56A_56m,-70,
C45BBE386952_65m,-76,
C45BBE39F56A_56m,-74,
C45BBE386952_65m,-77,60.0
C45BBE37B346_52m,-76,60.0
C45BBE39F56A_56m,-80,60.0
C45BBE386952_65m,-71,60.0
C45BBE37B346_52m,-76,60.0
C45BBE39F56A_56m,-73,60.0
C45BBE386952_65m,-72,60.0
C45BBE37B346_52m,-72,60.0
C45BBE37B346_52m,-74,60.0
C45BBE386952_65m,-71,60.0
C45BBE39F56A_56m,-70,60.0
C45BBE386952_65m,-74,60.0
C45BBE37B346_52m,-78,60.0
C45BBE39F56A_56m,-70,60.0
C45BBE39F56A_56m,-70,60.0
C45BBE386952_65m,-76,60.0
C45BBE37B346_52m,-79,60.0
C45BBE39F56A_56m,-77,60.0
C45BBE37B346_52m,-67,
C45BBE386952_65m,-80,
C45BBE37B346_52m,-66,
C45BBE39F56A_56m,-76,
C45BBE386952_65m,-79,
C45BBE37B346_52m,-67,
C45BBE386952_65m,-80,
C45BBE39F56A_56m,-75,
C45BBE386952_65m,-80,
C45BBE39F56A_56m,-74,
C45BBE37B346_52m,-69,
C45BBE39F56A_56m,-75,
C45BBE37B346_52m,-66,
C45BBE386952_65m,-78,
C45BBE37B346_52m,-68,
C45BBE39F56A_56m,-79,
C45BBE39F56A_56m,-69,61.0
C45BBE37B346_52m,-67,61.0
C45BBE386952_65m,-77,61.0
C45BBE386952_65m,-80,61.0
C45BBE37B346_52m,-65,61.0
C45BBE39F56A_56m,-74,61.0
C45BBE386952_65m,-74,61.0
C45BBE37B346_52m,-65,61.0
C45BBE39F56A_56m,-80,61.0
C45BBE39F56A_56m,-76,61.0
C45BBE37B346_52m,-66,61.0
C45BBE386952_65m,-77,61.0
C45BBE39F56A_56m,-77,61.0
C45BBE37B346_52m,-66,61.0
C45BBE39F56A_56m,-74,61.0
C45BBE37B346_52m,-66,61.0
C45BBE39F56A_56m,-78,61.0
C45BBE386952_65m,-78,61.0
C45BBE37B346_52m,-68,
C45BBE386952_65m,-78,
C45BBE39F56A_56m,-80,
C45BBE37B346_52m,-75,
C45BBE386952_65m,-77,
C45BBE37B346_52m,-69,
C45BBE39F56A_56m,-78,
C45BBE386952_65m,-78,
C45BBE37B346_52m,-78,
C45BBE39F56A_56m,-79,
C45BBE386952_65m,-80,
C45BBE37B346_52m,-67,
C45BBE39F56A_56m,-77,
C45BBE386952_65m,-80,
C45BBE39F56A_56m,-74,
C45BBE37B346_52m,-67,
C45BBE37B346_52m,-74,63.0
C45BBE39F56A_56m,-76,63.0
C45BBE386952_65m,-78,63.0
C45BBE39F56A_56m,-73,63.0
C45BBE386952_65m,-80,63.0
C45BBE37B346_52m,-77,63.0
C45BBE39F56A_56m,-73,63.0
C45BBE386952_65m,-75,63.0
C45BBE37B346_52m,-67,63.0
C45BBE386952_65m,-77,63.0
C45BBE37B346_52m,-67,63.0
C45BBE39F56A_56m,-78,63.0
C45BBE39F56A_56m,-70,63.0
C45BBE37B346_52m,-66,63.0
C45BBE386952_65m,-76,63.0
C45BBE39F56A_56m,-72,63.0
C45BBE386952_65m,-70,63.0
C45BBE37B346_52m,-63,63.0
C45BBE37B346_52m,-70,
C45BBE386952_65m,-72,
C45BBE39F56A_56m,-75,
C45BBE386952_65m,-77,
C45BBE37B346_52m,-62,
C45BBE39F56A_56m,-69,
C45BBE386952_65m,-74,
C45BBE37B346_52m,-68,
C45BBE39F56A_56m,-78,
C45BBE386952_65m,-68,
C45BBE39F56A_56m,-69,
C45BBE37B346_52m,-69,
C45BBE39F56A_56m,-69,
C45BBE37B346_52m,-67,
C45BBE386952_65m,-73,
C45BBE39F56A_56m,-66,
C45BBE37B346_52m,-71,
C45BBE386952_65m,-79,
C45BBE39F56A_56m,-70,
C45BBE386952_65m,-78,
C45BBE37B346_52m,-63,
C45BBE37B346_52m,-62,
C45BBE386952_65m,-80,
C45BBE39F56A_56m,-77,
C45BBE37B346_52m,-66,
C45BBE386952_65m,-77,
C45BBE386952_65m,-77,
C45BBE37B346_52m,-61,
C45BBE39F56A_56m,-67,
C45BBE37B346_52m,-66,
C45BBE386952_65m,-71,
C45BBE39F56A_56m,-69,
C45BBE386952_65m,-75,64.0
C45BBE386952_65m,-75,64.0
C45BBE386952_65m,-75,64.0
C45BBE386952_65m,-75,64.0
C45BBE386952_65m,-75,64.0
C45BBE37B346_52m,-70,64.0
C45BBE39F56A_56m,-70,64.0
C45BBE37B346_52m,-69,64.0
C45BBE37B346_52m,-69,64.0
C45BBE37B346_52m,-69,64.0
C45BBE37B346_52m,-69,64.0
C45BBE39F56A_56m,-78,64.0
C45BBE39F56A_56m,-78,64.0
C45BBE39F56A_56m,-78,64.0
C45BBE39F56A_56m,-78,64.0
C45BBE39F56A_56m,-79,64.0
C45BBE37B346_52m,-77,64.0
C45BBE386952_65m,-78,64.0
C45BBE37B346_52m,-66,64.0
C45BBE386952_65m,-72,64.0
C45BBE39F56A_56m,-72,64.0
C45BBE39F56A_56m,-69,
C45BBE37B346_52m,-70,
C45BBE386952_65m,-70,
C45BBE37B346_52m,-79,
C45BBE386952_65m,-70,
C45BBE39F56A_56m,-66,
C45BBE386952_65m,-70,
C45BBE39F56A_56m,-75,
C45BBE37B346_52m,-75,
C45BBE386952_65m,-70,
C45BBE39F56A_56m,-65,
C45BBE37B346_52m,-69,
C45BBE37B346_52m,-78,
C45BBE386952_65m,-77,
C45BBE39F56A_56m,-75,
C45BBE37B346_52m,-65,
C45BBE386952_65m,-80,
C45BBE39F56A_56m,-75,
C45BBE37B346_52m,-75,66.0
C45BBE386952_65m,-77,66.0
C45BBE39F56A_56m,-69,66.0
C45BBE386952_65m,-72,66.0
C45BBE39F56A_56m,-75,66.0
C45BBE37B346_52m,-66,66.0
C45BBE386952_65m,-78,66.0
C45BBE39F56A_56m,-76,66.0
C45BBE37B346_52m,-80,66.0
C45BBE37B346_52m,-79,66.0
C45BBE386952_65m,-78,66.0
C45BBE39F56A_56m,-69,
C45BBE37B346_52m,-77,
C45BBE37B346_52m,-66,
C45BBE39F56A_56m,-68,
C45BBE386952_65m,-73,
C45BBE386952_65m,-73,
C45BBE37B346_52m,-75,
C45BBE39F56A_56m,-73,
C45BBE39F56A_56m,-78,
C45BBE37B346_52m,-78,
C45BBE39F56A_56m,-72,
C45BBE37B346_52m,-70,
C45BBE386952_65m,-69,
C45BBE386952_65m,-80,
C45BBE37B346_52m,-80,
C45BBE37B346_52m,-68,67.0
C45BBE386952_65m,-80,67.0
C45BBE39F56A_56m,-77,67.0
C45BBE386952_65m,-80,67.0
C45BBE39F56A_56m,-75,67.0
C45BBE37B346_52m,-72,67.0
C45BBE37B346_52m,-74,67.0
C45BBE39F56A_56m,-76,67.0
C45BBE39F56A_56m,-74,67.0
C45BBE37B346_52m,-75,67.0
C45BBE39F56A_56m,-75,67.0
C45BBE386952_65m,-77,67.0
C45BBE37B346_52m,-75,67.0
C45BBE37B346_52m,-80,67.0
C45BBE37B346_52m,-80,
C45BBE37B346_52m,-76,
C45BBE39F56A_56m,-79,
C45BBE39F56A_56m,-70,
C45BBE37B346_52m,-77,
C45BBE37B346_52m,-79,
C45BBE39F56A_56m,-75,
C45BBE37B346_52m,-78,
C45BBE39F56A_56m,-75,
C45BBE37B346_52m,-78,
C45BBE37B346_52m,-78,
C45BBE37B346_52m,-75,69.0
C45BBE37B346_52m,-79,69.0
C45BBE37B346_52m,-79,69.0
C45BBE39F56A_56m,-80,69.0
C45BBE386952_65m,-79,
C45BBE39F56A_56m,-73,
C45BBE37B346_52m,-66,
C45BBE37B346_52m,-65,
C45BBE386952_65m,-80,
C45BBE39F56A_56m,-73,
C45BBE386952_65m,-79,
C45BBE39F56A_56m,-72,
C45BBE37B346_52m,-64,
C45BBE37B346_52m,-80,
C45BBE39F56A_56m,-72,
C45BBE386952_65m,-80,
C45BBE37B346_52m,-80,71.0
C45BBE39F56A_56m,-72,71.0
C45BBE386952_65m,-80,71.0
C45BBE39F56A_56m,-74,71.0
C45BBE386952_65m,-78,71.0
C45BBE37B346_52m,-65,71.0
C45BBE386952_65m,-80,71.0
C45BBE37B346_52m,-65,71.0
C45BBE39F56A_56m,-74,71.0
C45BBE37B346_52m,-65,71.0
C45BBE386952_65m,-79,71.0
C45BBE39F56A_56m,-69,71.0
C45BBE386952_65m,-77,71.0
C45BBE37B346_52m,-66,71.0
C45BBE39F56A_56m,-78,71.0
C45BBE39F56A_56m,-74,71.0
C45BBE37B346_52m,-66,71.0
C45BBE39F56A_56m,-74,
C45BBE37B346_52m,-67,
C45BBE39F56A_56m,-74,
C45BBE37B346_52m,-66,
C45BBE386952_65m,-80,
C45BBE37B346_52m,-67,
C45BBE39F56A_56m,-73,
C45BBE386952_65m,-79,
C45BBE37B346_52m,-67,
C45BBE39F56A_56m,-75,
C45BBE386952_65m,-79,
C45BBE37B346_52m,-67,
C45BBE39F56A_56m,-73,
C45BBE37B346_52m,-66,
C45BBE39F56A_56m,-73,
C45BBE39F56A_56m,-73,72.0
C45BBE37B346_52m,-67,72.0
C45BBE39F56A_56m,-78,72.0
C45BBE37B346_52m,-79,72.0
C45BBE39F56A_56m,-70,72.0
C45BBE37B346_52m,-71,72.0
C45BBE37B346_52m,-77,72.0
C45BBE39F56A_56m,-74,72.0
C45BBE386952_65m,-75,72.0
C45BBE386952_65m,-76,72.0
C45BBE37B346_52m,-77,72.0
C45BBE39F56A_56m,-77,72.0
C45BBE386952_65m,-76,72.0
C45BBE37B346_52m,-76,72.0
C45BBE39F56A_56m,-71,72.0
C45BBE386952_65m,-76,
C45BBE37B346_52m,-78,
C45BBE39F56A_56m,-75,
C45BBE386952_65m,-76,
C45BBE37B346_52m,-72,
C45BBE39F56A_56m,-73,
C45BBE386952_65m,-75,
C45BBE39F56A_56m,-73,
C45BBE37B346_52m,-73,
C45BBE39F56A_56m,-80,
C45BBE37B346_52m,-70,
C45BBE386952_65m,-76,
C45BBE39F56A_56m,-73,
C45BBE37B346_52m,-76,
C45BBE386952_65m,-77,
C45BBE39F56A_56m,-73,
C45BBE37B346_52m,-80,
C45BBE386952_65m,-75,
C45BBE39F56A_56m,-79,74.0
C45BBE386952_65m,-79,74.0
C45BBE37B346_52m,-75,74.0
C45BBE37B346_52m,-77,74.0
C45BBE39F56A_56m,-76,74.0
C45BBE386952_65m,-72,74.0
C45BBE386952_65m,-79,74.0
C45BBE37B346_52m,-74,74.0
C45BBE39F56A_56m,-71,74.0
C45BBE37B346_52m,-79,74.0
C45BBE39F56A_56m,-69,74.0
C45BBE386952_65m,-80,74.0
C45BBE37B346_52m,-70,74.0
C45BBE39F56A_56m,-73,74.0
C45BBE386952_65m,-78,74.0
C45BBE39F56A_56m,-77,74.0
C45BBE37B346_52m,-70,74.0
C45BBE39F56A_56m,-75,
C45BBE37B346_52m,-68,
C45BBE39F56A_56m,-74,
C45BBE37B346_52m,-65,
C45BBE37B346_52m,-64,
C45BBE39F56A_56m,-76,
C45BBE39F56A_56m,-76,
C45BBE37B346_52m,-63,
C45BBE37B346_52m,-64,
C45BBE39F56A_56m,-78,
C45BBE39F56A_56m,-77,
C45BBE37B346_52m,-65,
C45BBE37B346_52m,-75,75.0
C45BBE39F56A_56m,-76,75.0
C45BBE386952_65m,-78,75.0
C45BBE386952_65m,-79,75.0
C45BBE37B346_52m,-67,75.0
C45BBE39F56A_56m,-78,75.0
C45BBE39F56A_56m,-74,75.0
C45BBE37B346_52m,-64,75.0
C45BBE39F56A_56m,-73,75.0
C45BBE37B346_52m,-68,75.0
C45BBE39F56A_56m,-72,75.0
C45BBE386952_65m,-78,75.0
C45BBE37B346_52m,-66,75.0
C45BBE39F56A_56m,-70,75.0
C45BBE386952_65m,-75,75.0
C45BBE37B346_52m,-69,75.0
C45BBE39F56A_56m,-80,75.0
C45BBE386952_65m,-77,75.0
C45BBE37B346_52m,-66,
C45BBE39F56A_56m,-76,
C45BBE37B346_52m,-78,
A8032A31204E_29m,-68,
A8032A31204E_29m,-64,
A8032A31204E_29m,-76,
C45BBE39F9AE_13m,-68,
C45BBE39F9AE_13m,-74,
A8032A311FAA_4m,-80,77.0
A8032A311FAA_4m,-70,77.0
A8032A311FAA_4m,-79,77.0
A8032A311FAA_4m,-76,77.0
A8032A311FAA_4m,-80,
A8032A311FAA_4m,-79,
A8032A311FAA_4m,-80,
A8032A311FAA_4m,-77,
A8032A311FAA_4m,-77,
A8032A311FAA_4m,-80,
